PROVINCIA;MUNICIPIO;ESTACION;MAGNITUD;PUNTO_MUESTREO;ANO;MES;DIA;H01;V01;H02;V02;H03;V03;H04;V04;H05;V05;H06;V06;H07;V07;H08;V08;H09;V09;H10;V10;H11;V11;H12;V12;H13;V13;H14;V14;H15;V15;H16;V16;H17;V17;H18;V18;H19;V19;H20;V20;H21;V21;H22;V22;H23;V23;H24;V24
28;79;17;14;28079017_14_6;2021;4;7;64.90;V;75.72;V;63.27;V;58.46;V;58.24;V;63.70;V;64.29;V;55.84;V;56.83;V;53.20;V;56.93;V;62.37;V;70.18;V;74.43;V;80.45;V;86.85;V;85.56;V;87.41;V;94.43;V;91.83;V;72.37;V;52.13;V;65.91;V;64.16;V
28;79;17;14;28079017_14_6;2021;4;8;64.06;V;61.37;V;60.65;V;62.77;V;65.65;V;64.92;V;60.55;V;54.74;V;49.55;V;49.70;V;52.22;V;52.88;V;54.95;V;57.68;V;61.91;V;68.29;V;72.98;V;77.92;V;78.14;V;79.72;V;64.76;V;55.33;V;19.10;V;59.65;V
28;79;17;14;28079017_14_6;2021;4;9;58.45;V;57.25;V;55.18;V;50.65;V;48.41;V;55.00;V;57.45;V;55.23;V;45.69;V;31.57;V;38.73;V;46.44;V;61.32;V;56.78;V;63.20;V;67.17;V;62.73;V;61.90;V;58.57;V;56.41;V;45.29;V;40.67;V;35.88;V;41.41;V
28;79;17;14;28079017_14_6;2021;4;10;39.03;V;42.31;V;34.40;V;36.79;V;39.09;V;25.40;V;21.83;V;23.54;V;32.77;V;46.82;V;56.98;V;55.57;V;55.23;V;61.16;V;64.18;V;64.50;V;74.32;V;75.69;V;77.17;V;76.07;V;63.22;V;65.98;V;67.33;V;46.09;V
28;79;17;14;28079017_14_6;2021;4;11;42.44;V;50.70;V;52.43;V;52.08;V;56.32;V;57.02;V;55.62;V;55.06;V;51.24;V;51.13;V;53.00;V;58.35;V;63.48;V;66.15;V;63.01;V;40.68;V;58.68;V;58.31;V;58.43;V;55.10;V;53.93;V;48.49;V;51.40;V;57.18;V
28;79;17;14;28079017_14_6;2021;4;12;60.82;V;63.63;V;64.88;V;69.52;V;67.51;V;69.37;V;64.44;V;56.03;V;53.05;V;61.82;V;69.11;V;74.25;V;77.11;V;79.30;V;79.03;V;77.52;V;77.94;V;78.49;V;81.67;V;80.87;V;70.35;V;46.26;V;06.75;V;02.03;V
28;79;17;14;28079017_14_6;2021;4;13;03.43;V;04.29;V;03.96;V;38.25;V;53.79;V;43.09;V;27.12;V;08.80;V;04.93;V;12.35;V;19.37;V;28.93;V;20.75;V;22.38;V;43.69;V;59.11;V;57.47;V;61.27;V;60.04;V;54.22;V;52.51;V;48.17;V;47.67;V;52.29;V
28;79;17;14;28079017_14_6;2021;4;14;57.01;V;62.76;V;58.29;V;58.22;V;45.75;V;42.66;V;36.25;V;10.31;V;05.16;V;10.63;V;19.16;V;45.22;V;55.06;V;62.66;V;75.54;V;78.97;V;79.97;V;87.16;V;85.36;V;80.75;V;68.39;V;57.43;V;54.01;V;61.53;V
28;79;17;14;28079017_14_6;2021;4;15;71.56;V;68.63;V;66.97;V;65.74;V;66.11;V;63.79;V;57.25;V;46.21;V;47.21;V;45.59;V;55.38;V;59.65;V;62.72;V;58.50;V;71.58;V;79.91;V;78.28;V;81.36;V;75.70;V;66.73;V;62.24;V;66.69;V;62.53;V;62.51;V
28;79;17;14;28079017_14_6;2021;4;16;65.91;V;65.91;V;67.04;V;65.89;V;69.34;V;74.72;V;70.72;V;62.85;V;57.16;V;49.11;V;74.33;V;82.39;V;81.00;V;74.75;V;79.40;V;68.36;V;78.40;V;86.03;V;87.20;V;92.07;V;92.49;V;77.01;V;80.43;V;88.91;V
28;79;17;14;28079017_14_6;2021;4;17;88.35;V;82.97;V;85.01;V;89.13;V;88.52;V;89.43;V;79.72;V;78.99;V;74.27;V;77.92;V;81.09;V;81.19;V;82.30;V;83.28;V;84.65;V;92.28;V;101.3;V;98.59;V;103.2;V;97.04;V;91.11;V;73.03;V;67.29;V;53.86;V
28;79;17;14;28079017_14_6;2021;4;18;51.35;V;72.00;V;76.11;V;75.57;V;77.49;V;74.99;V;76.10;V;77.50;V;74.50;V;75.48;V;84.23;V;82.74;V;88.69;V;87.88;V;91.72;V;98.48;V;107.1;V;108.9;V;107.1;V;97.93;V;82.39;V;61.53;V;58.70;V;51.43;V
28;79;17;14;28079017_14_6;2021;4;19;57.69;V;54.39;V;51.32;V;35.63;V;26.25;V;09.83;V;01.41;V;01.68;V;02.40;V;04.72;V;20.23;V;38.66;V;45.51;V;55.30;V;91.52;V;94.97;V;82.58;V;82.05;V;77.71;V;77.53;V;72.84;V;71.25;V;60.01;V;65.23;V
28;79;17;14;28079017_14_6;2021;4;20;57.93;V;52.17;V;47.04;V;45.56;V;29.66;V;17.38;V;07.76;V;01.68;V;03.20;V;07.34;V;18.63;V;38.39;V;61.37;V;79.01;V;70.85;V;62.80;V;62.48;V;59.57;V;57.72;V;57.24;V;48.17;V;47.29;V;44.52;V;44.61;V
28;79;17;14;28079017_14_6;2021;4;21;35.49;V;41.96;V;56.27;V;64.72;V;61.21;V;40.65;V;14.49;V;01.92;V;05.37;V;27.68;V;53.79;V;58.29;V;63.21;V;70.34;V;64.71;V;76.99;V;82.54;V;78.49;V;70.63;V;76.42;V;71.22;V;69.79;V;70.59;V;67.40;V
28;79;17;14;28079017_14_6;2021;4;22;72.43;V;65.61;V;66.57;V;60.72;V;59.47;V;59.79;V;51.41;V;35.62;V;23.49;V;22.95;V;39.58;V;45.92;V;62.46;V;73.22;V;71.73;V;71.21;V;67.43;V;64.28;V;62.60;V;59.10;V;52.01;V;45.15;V;43.89;V;19.16;V
28;79;17;14;28079017_14_6;2021;4;23;19.80;V;35.73;V;60.27;V;63.45;V;68.61;V;64.29;V;45.51;V;45.35;V;50.40;V;61.90;V;77.64;V;80.69;V;80.07;V;94.97;V;64.10;N;92.31;N;76.30;N;78.92;N;82.16;N;96.15;N;74.75;V;68.62;V;72.26;V;73.19;V
28;79;17;14;28079017_14_6;2021;4;24;75.03;V;75.83;V;77.78;V;80.21;V;82.14;V;79.11;V;77.35;V;70.58;V;72.26;V;80.48;V;85.34;V;88.74;V;90.71;V;89.39;V;93.93;V;87.04;V;80.74;V;81.61;V;78.28;V;77.95;V;70.44;V;58.56;V;50.16;V;56.62;V
28;79;17;14;28079017_14_6;2021;4;25;62.81;V;63.88;V;58.79;V;64.64;V;71.75;V;81.23;V;76.71;V;68.37;V;71.44;V;68.52;V;69.60;V;64.60;V;64.73;V;66.22;V;58.72;V;44.63;V;40.69;V;42.89;V;48.33;V;43.37;V;35.16;V;30.73;V;26.72;V;32.94;V
28;79;17;14;28079017_14_6;2021;4;26;29.18;V;27.47;V;20.16;V;17.29;V;17.48;V;08.70;V;04.88;V;03.63;V;02.76;V;06.20;V;15.61;V;34.36;V;53.44;V;61.75;V;78.70;V;79.32;V;83.71;V;78.63;V;73.28;V;70.88;V;51.55;V;37.61;V;51.13;V;58.89;V
28;79;17;14;28079017_14_6;2021;4;27;61.27;V;53.78;V;46.06;V;42.60;V;31.46;V;19.84;V;04.82;V;02.41;V;06.16;V;16.69;V;26.96;V;36.42;V;52.29;V;73.25;V;81.91;V;78.95;V;80.36;V;70.88;V;42.37;V;41.64;V;52.95;V;40.70;V;43.26;V;56.54;V
28;79;17;14;28079017_14_6;2021;4;28;60.91;V;59.67;V;44.61;V;32.14;V;37.66;V;36.28;V;24.66;V;05.03;V;03.60;V;04.83;V;08.84;V;32.34;V;50.26;V;60.11;V;72.14;V;71.60;V;66.56;V;66.75;V;71.22;V;72.17;V;75.97;V;73.70;V;66.39;V;71.31;V
28;79;17;14;28079017_14_6;2021;4;29;70.78;V;73.36;V;72.96;V;73.51;V;68.55;V;63.27;V;52.14;V;26.59;V;29.52;V;46.69;V;47.26;V;52.04;V;66.23;V;72.38;V;74.00;V;76.78;V;76.49;V;78.43;V;77.35;V;78.86;V;72.94;V;63.28;V;67.15;V;68.84;V
28;79;17;14;28079017_14_6;2021;4;30;76.11;V;68.18;V;61.06;V;62.15;V;57.04;V;46.03;V;35.83;V;04.00;V;08.61;V;16.54;V;42.56;V;61.34;V;78.82;V;83.11;V;92.59;V;90.34;V;87.99;V;88.66;V;86.43;V;77.16;V;65.62;V;57.14;V;56.02;V;51.48;V
28;79;18;1;28079018_1_38;2021;4;1;4;V;4;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;5;V;5;V;4;N;5;V;5;V;5;V;4;V;5;V;5;V;5;V;5;V;5;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;2;4;V;4;V;4;V;5;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;5;V;5;V;5;V;4;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;3;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;4;V;5;V;6;V;6;V;6;V;5;V;5;V;5;V;5;V;4;V;4;V;5;V;4;V;5;V
28;79;18;1;28079018_1_38;2021;4;4;4;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;5;V;5;V;5;V;5;V;4;V;5;V;5;V;5;V;6;V;5;V
28;79;18;1;28079018_1_38;2021;4;5;5;V;5;V;4;V;3;V;4;V;4;V;4;V;4;V;5;V;6;V;6;V;6;V;6;V;6;V;5;V;5;V;4;V;5;V;5;V;4;V;5;V;5;V;4;V;5;V
28;79;18;1;28079018_1_38;2021;4;6;5;V;5;V;4;V;4;V;4;V;4;V;4;V;5;V;7;V;9;V;10;V;10;V;7;N;6;V;6;V;5;V;5;V;5;V;5;V;5;V;4;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;7;4;V;4;V;3;V;4;V;4;V;4;V;3;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;5;V;4;V;4;V;4;V;5;V;4;V;5;V;4;V;5;V;4;V
28;79;18;1;28079018_1_38;2021;4;8;4;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;N;5;V;4;V;4;V;4;V;5;V;4;V;5;V
28;79;18;1;28079018_1_38;2021;4;9;4;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;3;V;4;V;3;V;4;V;4;V;4;V;4;V;7;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;10;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;4;V;3;V
28;79;18;1;28079018_1_38;2021;4;11;4;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V;4;V;5;N;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V
28;79;18;1;28079018_1_38;2021;4;12;3;V;4;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;4;V;3;V;4;V;4;V;4;V;5;V;5;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;13;3;V;4;V;3;V;4;V;4;V;3;V;3;V;4;V;5;V;6;V;5;V;4;V;5;V;5;V;5;V;5;V;4;V;5;V;4;V;3;V;5;V;5;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;14;4;V;4;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;6;V;5;V;5;V;6;V;5;V;5;V;5;V;4;V;4;V;4;V;5;V;5;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;15;4;V;4;V;4;V;3;V;4;V;3;V;4;V;4;V;3;V;3;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;16;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;5;N;5;V;5;V;5;V;4;V;4;V;4;V;3;V;4;V;3;V;3;V;3;V
28;79;18;1;28079018_1_38;2021;4;17;3;V;3;V;3;V;3;V;3;V;3;V;3;V;3;V;4;V;3;V;3;V;4;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;3;V;4;V
28;79;18;1;28079018_1_38;2021;4;18;4;V;4;V;4;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;5;V;4;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;19;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;6;V;6;V;8;V;7;V;7;V;7;V;6;V;5;V;5;V;5;V;5;V;5;V;4;V;5;V;5;V;4;V
28;79;18;1;28079018_1_38;2021;4;20;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;5;V;7;V;6;V;6;V;6;V;5;V;5;V;5;V;5;V;5;V;5;V;4;V;4;V;5;V;4;V
28;79;18;1;28079018_1_38;2021;4;21;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;6;V;6;V;5;N;5;V;5;V;5;V;5;V;5;V;5;V;4;V;4;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;22;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;23;4;V;4;V;4;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;4;V;4;V;4;V;4;V;5;V;5;V;4;V;4;V;4;V;5;V;4;V
28;79;18;1;28079018_1_38;2021;4;24;4;V;4;V;4;V;4;V;4;V;4;V;3;V;3;V;3;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;25;4;V;4;V;4;V;4;V;4;V;4;V;3;V;4;V;3;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;3;V;4;V;4;V;5;V;4;V;4;V;4;V;5;V
28;79;18;1;28079018_1_38;2021;4;26;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;6;V;6;V;6;V;5;V;4;N;5;V;6;V;5;V;5;V;5;V;5;V;5;V;5;V;4;V;4;V;5;V
28;79;18;1;28079018_1_38;2021;4;27;4;V;4;V;4;V;3;V;4;V;4;V;4;V;5;V;7;V;6;V;5;V;6;V;6;V;6;V;6;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V;5;V
28;79;18;1;28079018_1_38;2021;4;28;4;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;6;V;7;V;6;V;6;V;5;V;5;V;5;V;6;V;5;V;5;V;6;V;5;V;5;V;5;V;5;V;5;V
28;79;18;1;28079018_1_38;2021;4;29;4;V;4;V;4;V;4;V;4;V;4;V;4;V;4;V;5;V;4;V;4;V;4;V;4;V;4;V;5;V;5;V;4;V;5;V;5;V;4;V;5;V;4;V;4;V;4;V
28;79;18;1;28079018_1_38;2021;4;30;4;V;4;V;3;V;3;V;4;V;4;V;4;V;4;V;6;V;5;V;5;V;5;V;5;V;5;V;4;V;4;V;5;V;4;V;4;V;5;V;5;V;4;V;4;V;3;V
28;79;18;6;28079018_6_48;2021;4;1;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;N;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;2;000.3;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;3;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.6;V
28;79;18;6;28079018_6_48;2021;4;4;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.7;V;000.5;V
28;79;18;6;28079018_6_48;2021;4;5;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;000.5;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;6;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.5;V;002.2;N;001.6;N;000.7;V;000.5;V;000.4;N;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;7;000.3;V;000.3;V;000.3;V;000.2;V;000.2;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;8;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;N;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;9;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;10;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;11;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.2;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;N;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;12;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;13;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.5;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;14;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.5;V;000.5;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;15;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;16;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;N;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;17;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;18;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;19;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.5;V;000.6;V;000.6;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;20;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.5;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;21;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.5;V;000.4;V;000.4;V;000.3;N;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;22;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.5;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;23;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;24;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;25;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V;000.4;V
28;79;18;6;28079018_6_48;2021;4;26;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.6;V;000.5;V;000.5;V;000.4;V;000.4;N;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;27;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.6;V;003.2;N;000.5;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;28;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.6;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;29;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V
28;79;18;6;28079018_6_48;2021;4;30;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.5;V;000.5;V;000.4;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.3;V;000.4;V;000.4;V;000.4;V
28;79;18;7;28079018_7_8;2021;4;1;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;3;V;3;N;4;V;4;V;3;V;2;V;2;V;2;V;2;V;1;V;1;V;2;V;1;V;2;V
28;79;18;7;28079018_7_8;2021;4;2;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;3;V;2;V;3;V;2;V;2;V;3;V;2;V;4;V;2;V;2;V;2;V;2;V
28;79;18;7;28079018_7_8;2021;4;3;2;V;2;V;1;V;2;V;2;V;2;V;3;V;9;V;14;V;11;V;11;V;11;V;13;V;9;V;4;V;2;V;2;V;2;V;3;V;2;V;3;V;2;V;3;V;12;V
28;79;18;7;28079018_7_8;2021;4;4;5;V;3;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;2;V;3;V;4;V;4;V;4;V;3;V;3;V;3;V;5;V;2;V;2;V;2;V;2;V;18;V;11;V
28;79;18;7;28079018_7_8;2021;4;5;1;V;1;V;1;V;1;V;1;V;1;V;3;V;14;V;32;V;38;V;30;V;16;V;12;V;8;V;6;V;5;V;4;V;3;V;2;V;2;V;1;V;2;V;2;V;2;V
28;79;18;7;28079018_7_8;2021;4;6;2;V;2;V;1;V;2;V;1;V;1;V;4;V;23;V;51;V;81;V;110;V;57;V;21;N;11;V;6;V;3;V;3;V;3;V;3;V;4;V;3;V;2;V;1;V;1;V
28;79;18;7;28079018_7_8;2021;4;7;1;V;1;V;1;V;1;V;1;V;1;V;1;V;2;V;6;V;6;V;7;V;7;V;7;V;7;V;6;V;6;V;5;V;5;V;4;V;2;V;2;V;3;V;2;V;1;V
28;79;18;7;28079018_7_8;2021;4;8;1;V;1;V;1;V;1;V;1;V;1;V;1;V;3;V;4;V;4;V;5;V;5;V;6;V;7;V;7;V;6;V;5;N;3;V;4;V;4;V;3;V;2;V;2;V;2;V
28;79;18;7;28079018_7_8;2021;4;9;1;V;1;V;1;V;1;V;1;V;1;V;2;V;3;V;4;V;14;V;7;V;10;V;6;V;6;V;5;V;6;V;4;V;5;V;6;V;5;V;3;V;3;V;3;V;2;V
28;79;18;7;28079018_7_8;2021;4;10;1;V;1;V;1;V;1;V;1;V;3;V;1;V;2;V;5;V;6;V;5;V;4;V;4;V;4;V;6;V;4;V;3;V;2;V;3;V;2;V;2;V;2;V;2;V;3;V
